,X,Y,OBJECTID,STD_ZIP5,USPS_ZIP_PREF_CITY_1221,USPS_ZIP_PREF_STATE_1221,LATITUDE,LONGITUDE,LAT,LGT
457,-116.95473014,32.6314920230001,32323,91915,CHULA VISTA,CA,32.631492023,-116.95473014,32.631492023,-116.95473014
458,-116.61729661,32.858721045,32324,91916,DESCANSO,CA,32.858721045,-116.61729661,32.858721045,-116.61729661
459,-116.72927542,32.6226812300001,32325,91917,DULZURA,CA,32.62268123,-116.72927542,32.62268123,-116.72927542
460,-116.9661,32.6540000000001,32326,91921,CHULA VISTA,CA,32.654,-116.9661,32.654,-116.9661
461,-116.57027936,32.86413162,32327,91931,GUATAY,CA,32.86413162,-116.57027936,32.86413162,-116.57027936
462,-117.11613692,32.578952848,32328,91932,IMPERIAL BEACH,CA,32.578952848,-117.11613692,32.578952848,-117.11613692
463,-117.113372,32.5823040000001,32329,91933,IMPERIAL BEACH,CA,32.582304,-117.113372,32.582304,-117.113372
464,-116.20500263,32.6272785240001,32330,91934,JACUMBA,CA,32.627278524,-116.20500263,32.627278524,-116.20500263
465,-116.84067039,32.7185762300001,32331,91935,JAMUL,CA,32.71857623,-116.84067039,32.71857623,-116.84067039
466,-117.00534966,32.7582678200001,32332,91941,LA MESA,CA,32.75826782,-117.00534966,32.75826782,-117.00534966
467,-117.02509487,32.7767114980001,32333,91942,LA MESA,CA,32.776711498,-117.02509487,32.776711498,-117.02509487
468,-117.006948,32.778574,32334,91943,LA MESA,CA,32.778574,-117.006948,32.778574,-117.006948
469,-117.023577,32.766033,32335,91944,LA MESA,CA,32.766033,-117.023577,32.766033,-117.023577
470,-117.03384453,32.733885129,32336,91945,LEMON GROVE,CA,32.733885129,-117.03384453,32.733885129,-117.03384453
471,-117.027958,32.742822,32337,91946,LEMON GROVE,CA,32.742822,-117.027958,32.742822,-117.027958
472,-116.6398,32.9412,32338,91948,MOUNT LAGUNA,CA,32.9412,-116.6398,32.9412,-116.6398
473,-117.08932648,32.6746656830001,32339,91950,NATIONAL CITY,CA,32.674665683,-117.08932648,32.674665683,-117.08932648
474,-117.096858,32.6709920000001,32340,91951,NATIONAL CITY,CA,32.670992,-117.096858,32.670992,-117.096858
475,-116.50359923,32.807460495,32341,91962,PINE VALLEY,CA,32.807460495,-116.50359923,32.807460495,-116.50359923
476,-116.60873824,32.6107849410001,32342,91963,POTRERO,CA,32.610784941,-116.60873824,32.610784941,-116.60873824
477,-116.985058,32.7479430000001,32343,91976,SPRING VALLEY,CA,32.747943,-116.985058,32.747943,-116.985058
478,-116.99822187,32.725091836,32344,91977,SPRING VALLEY,CA,32.725091836,-116.99822187,32.725091836,-116.99822187
479,-116.96131634,32.7311599450001,32345,91978,SPRING VALLEY,CA,32.731159945,-116.96131634,32.731159945,-116.96131634
480,-116.972878,32.731234,32346,91979,SPRING VALLEY,CA,32.731234,-116.972878,32.731234,-116.972878
481,-116.62871803,32.578757883,32347,91980,TECATE,CA,32.578757883,-116.62871803,32.578757883,-116.62871803
482,-117.21483112,33.2878094000001,32348,92003,BONSALL,CA,33.2878094,-117.21483112,33.2878094,-117.21483112
483,-116.24320368,33.178345425,32349,92004,BORREGO SPRINGS,CA,33.178345425,-116.24320368,33.178345425,-116.24320368
484,-117.27511039,33.0246424210001,32350,92007,CARDIFF BY THE SEA,CA,33.024642421,-117.27511039,33.024642421,-117.27511039
485,-117.33264938,33.1565903330001,32351,92008,CARLSBAD,CA,33.156590333,-117.33264938,33.156590333,-117.33264938
486,-117.24617831,33.0945355160001,32352,92009,CARLSBAD,CA,33.094535516,-117.24617831,33.094535516,-117.24617831
487,-117.30151152,33.16292107,32353,92010,CARLSBAD,CA,33.16292107,-117.30151152,33.16292107,-117.30151152
488,-117.29798445,33.1073034710001,32354,92011,CARLSBAD,CA,33.107303471,-117.29798445,33.107303471,-117.29798445
489,-117.273205,33.102245,32355,92013,CARLSBAD,CA,33.102245,-117.273205,33.102245,-117.273205
490,-117.25596454,32.956806214,32356,92014,DEL MAR,CA,32.956806214,-117.25596454,32.956806214,-117.25596454
491,-117.3471,33.1613,32357,92018,CARLSBAD,CA,33.1613,-117.3471,33.1613,-117.3471
492,-116.91866385,32.776283338,32358,92019,EL CAJON,CA,32.776283338,-116.91866385,32.776283338,-116.91866385
493,-116.96688733,32.7926401500001,32359,92020,EL CAJON,CA,32.79264015,-116.96688733,32.79264015,-116.96688733
494,-116.9248153,32.817322615,32360,92021,EL CAJON,CA,32.817322615,-116.9248153,32.817322615,-116.9248153
495,-116.96625,32.792676,32361,92022,EL CAJON,CA,32.792676,-116.96625,32.792676,-116.96625
496,-117.27612674,33.061807706,32362,92023,ENCINITAS,CA,33.061807706,-117.27612674,33.061807706,-117.27612674
497,-117.27194603,33.0543455920001,32363,92024,ENCINITAS,CA,33.054345592,-117.27194603,33.054345592,-117.27194603
498,-117.07110781,33.110055652,32364,92025,ESCONDIDO,CA,33.110055652,-117.07110781,33.110055652,-117.07110781
499,-117.10195112,33.1638217890001,32365,92026,ESCONDIDO,CA,33.163821789,-117.10195112,33.163821789,-117.10195112
500,-117.0488985,33.1377437370001,32366,92027,ESCONDIDO,CA,33.137743737,-117.0488985,33.137743737,-117.0488985
501,-117.22329834,33.3667977640001,32367,92028,FALLBROOK,CA,33.366797764,-117.22329834,33.366797764,-117.22329834
502,-117.10834016,33.095800954,32368,92029,ESCONDIDO,CA,33.095800954,-117.10834016,33.095800954,-117.10834016
503,-117.056022,33.135591,32369,92030,ESCONDIDO,CA,33.135591,-117.056022,33.135591,-117.056022
504,-117.086374,33.1233550000001,32370,92033,ESCONDIDO,CA,33.123355,-117.086374,33.123355,-117.086374
505,-116.51334491,33.029037718,32371,92036,JULIAN,CA,33.029037718,-116.51334491,33.029037718,-116.51334491
506,-117.25430577,32.8426456060001,32372,92037,LA JOLLA,CA,32.842645606,-117.25430577,32.842645606,-117.25430577
507,-117.272627,32.847095,32373,92038,LA JOLLA,CA,32.847095,-117.272627,32.847095,-117.272627
508,-117.23363305,32.868870739,32374,92039,LA JOLLA,CA,32.868870739,-117.23363305,32.868870739,-117.23363305
509,-116.92165256,32.857639766,32375,92040,LAKESIDE,CA,32.857639766,-116.92165256,32.857639766,-116.92165256
510,-117.10322,33.124781,32376,92046,ESCONDIDO,CA,33.124781,-117.10322,33.124781,-117.10322
511,-117.378271,33.1953340000001,32377,92049,OCEANSIDE,CA,33.195334,-117.378271,33.195334,-117.378271
512,-117.368035,33.199215,32378,92051,OCEANSIDE,CA,33.199215,-117.368035,33.199215,-117.368035
513,-117.29402,33.213764,32379,92052,OCEANSIDE,CA,33.213764,-117.29402,33.213764,-117.29402
514,-117.36105713,33.1940190940001,32380,92054,OCEANSIDE,CA,33.194019094,-117.36105713,33.194019094,-117.36105713
515,-117.28482077,33.196999998,32381,92056,OCEANSIDE,CA,33.196999998,-117.28482077,33.196999998,-117.28482077
516,-117.30174968,33.241806798,32382,92057,OCEANSIDE,CA,33.241806798,-117.30174968,33.241806798,-117.30174968
517,-117.35532132,33.239571158,32383,92058,OCEANSIDE,CA,33.239571158,-117.35532132,33.239571158,-117.35532132
518,-117.07384775,33.3761674720001,32384,92059,PALA,CA,33.376167472,-117.07384775,33.376167472,-117.07384775
519,-116.85785171,33.3145872110001,32385,92060,PALOMAR MOUNTAIN,CA,33.314587211,-116.85785171,33.314587211,-116.85785171
520,-116.97722446,33.3054245860001,32386,92061,PAUMA VALLEY,CA,33.305424586,-116.97722446,33.305424586,-116.97722446
521,-117.04220518,32.9744824590001,32387,92064,POWAY,CA,32.974482459,-117.04220518,32.974482459,-117.04220518
522,-116.85841257,33.0304485030001,32388,92065,RAMONA,CA,33.030448503,-116.85841257,33.030448503,-116.85841257
523,-116.53012247,33.215544423,32389,92066,RANCHITA,CA,33.215544423,-116.53012247,33.215544423,-116.53012247
524,-117.19962112,33.0033555410001,32390,92067,RANCHO SANTA FE,CA,33.003355541,-117.19962112,33.003355541,-117.19962112
525,-117.33123,33.225782,32391,92068,SAN LUIS REY,CA,33.225782,-117.33123,33.225782,-117.33123
526,-117.15962004,33.151756499,32392,92069,SAN MARCOS,CA,33.151756499,-117.15962004,33.151756499,-117.15962004
527,-116.70654555,33.1554946750001,32393,92070,SANTA YSABEL,CA,33.155494675,-116.70654555,33.155494675,-116.70654555
528,-116.98834985,32.8471046020001,32394,92071,SANTEE,CA,32.847104602,-116.98834985,32.847104602,-116.98834985
529,-116.990061,32.838758,32395,92072,SANTEE,CA,32.838758,-116.990061,32.838758,-116.990061
530,-117.036513,32.958403,32396,92074,POWAY,CA,32.958403,-117.036513,32.958403,-117.036513
531,-117.26321516,32.9912868210001,32397,92075,SOLANA BEACH,CA,32.991286821,-117.26321516,32.991286821,-117.26321516
532,-117.19145359,33.122018713,32398,92078,SAN MARCOS,CA,33.122018713,-117.19145359,33.122018713,-117.19145359
533,-117.162532,33.1447420000001,32399,92079,SAN MARCOS,CA,33.144742,-117.162532,33.144742,-117.162532
534,-117.24515792,33.1713695070001,32400,92081,VISTA,CA,33.171369507,-117.24515792,33.171369507,-117.24515792
535,-117.02578998,33.242932738,32401,92082,VALLEY CENTER,CA,33.242932738,-117.02578998,33.242932738,-117.02578998
536,-117.25058256,33.1980908890001,32402,92083,VISTA,CA,33.198090889,-117.25058256,33.198090889,-117.25058256
537,-117.2225219,33.212667255,32403,92084,VISTA,CA,33.212667255,-117.2225219,33.212667255,-117.2225219
538,-117.232549,33.19174,32404,92085,VISTA,CA,33.19174,-117.232549,33.19174,-117.232549
539,-116.72304299,33.357049298,32405,92086,WARNER SPRINGS,CA,33.357049298,-116.72304299,33.357049298,-116.72304299
540,-117.253657,33.3762850000001,32406,92088,FALLBROOK,CA,33.376285,-117.253657,33.376285,-117.253657
541,-117.20616221,33.008412476,32407,92091,RANCHO SANTA FE,CA,33.008412476,-117.20616221,33.008412476,-117.20616221
542,-117.2311,32.8811000000001,32408,92092,LA JOLLA,CA,32.8811,-117.2311,32.8811,-117.2311
543,-117.1597268,32.716002975,32409,92101,SAN DIEGO,CA,32.716002975,-117.1597268,32.716002975,-117.1597268
544,-117.12356993,32.7147914440001,32410,92102,SAN DIEGO,CA,32.714791444,-117.12356993,32.714791444,-117.12356993
545,-117.16165457,32.7462015620001,32411,92103,SAN DIEGO,CA,32.746201562,-117.16165457,32.746201562,-117.16165457
546,-117.12956988,32.7467208300001,32412,92104,SAN DIEGO,CA,32.74672083,-117.12956988,32.74672083,-117.12956988
547,-117.09571894,32.742160202,32413,92105,SAN DIEGO,CA,32.742160202,-117.09571894,32.742160202,-117.09571894
548,-117.22997897,32.7292309690001,32414,92106,SAN DIEGO,CA,32.729230969,-117.22997897,32.729230969,-117.22997897
549,-117.24364158,32.743648115,32415,92107,SAN DIEGO,CA,32.743648115,-117.24364158,32.743648115,-117.24364158
550,-117.14201407,32.776176273,32416,92108,SAN DIEGO,CA,32.776176273,-117.14201407,32.776176273,-117.14201407
551,-117.24228263,32.79626324,32417,92109,SAN DIEGO,CA,32.79626324,-117.24228263,32.79626324,-117.24228263
552,-117.20236553,32.7639114630001,32418,92110,SAN DIEGO,CA,32.763911463,-117.20236553,32.763911463,-117.20236553
553,-117.17123025,32.7974326360001,32419,92111,SAN DIEGO,CA,32.797432636,-117.17123025,32.797432636,-117.17123025
554,-117.15730937,32.714686898,32420,92112,SAN DIEGO,CA,32.714686898,-117.15730937,32.714686898,-117.15730937
555,-117.1157497,32.697389066,32421,92113,SAN DIEGO,CA,32.697389066,-117.1157497,32.697389066,-117.1157497
556,-117.05400114,32.7063137490001,32422,92114,SAN DIEGO,CA,32.706313749,-117.05400114,32.706313749,-117.05400114
557,-117.07304889,32.7595027310001,32423,92115,SAN DIEGO,CA,32.759502731,-117.07304889,32.759502731,-117.07304889
558,-117.12582678,32.7618839140001,32424,92116,SAN DIEGO,CA,32.761883914,-117.12582678,32.761883914,-117.12582678
559,-117.19725467,32.822234285,32425,92117,SAN DIEGO,CA,32.822234285,-117.19725467,32.822234285,-117.19725467
560,-117.17049712,32.6795147,32426,92118,CORONADO,CA,32.6795147,-117.17049712,32.6795147,-117.17049712
561,-117.02757358,32.803220524,32427,92119,SAN DIEGO,CA,32.803220524,-117.02757358,32.803220524,-117.02757358
562,-117.07494418,32.7928979650001,32428,92120,SAN DIEGO,CA,32.792897965,-117.07494418,32.792897965,-117.07494418
563,-117.20305398,32.89588529,32429,92121,SAN DIEGO,CA,32.89588529,-117.20305398,32.89588529,-117.20305398
564,-117.21301532,32.8628739330001,32430,92122,SAN DIEGO,CA,32.862873933,-117.21301532,32.862873933,-117.21301532
565,-117.13760125,32.804295186,32431,92123,SAN DIEGO,CA,32.804295186,-117.13760125,32.804295186,-117.13760125
566,-117.09831561,32.820351327,32432,92124,SAN DIEGO,CA,32.820351327,-117.09831561,32.820351327,-117.09831561
567,-117.13923453,32.915715086,32433,92126,SAN DIEGO,CA,32.915715086,-117.13923453,32.915715086,-117.13923453
568,-117.11273286,33.0176076380001,32434,92127,SAN DIEGO,CA,33.017607638,-117.11273286,33.017607638,-117.11273286
569,-117.07231698,32.9978097210001,32435,92128,SAN DIEGO,CA,32.997809721,-117.07231698,32.997809721,-117.07231698
570,-117.12294339,32.9621903440001,32436,92129,SAN DIEGO,CA,32.962190344,-117.12294339,32.962190344,-117.12294339
571,-117.21479988,32.9462930760001,32437,92130,SAN DIEGO,CA,32.946293076,-117.21479988,32.946293076,-117.21479988
572,-117.08568075,32.9192984430001,32438,92131,SAN DIEGO,CA,32.919298443,-117.08568075,32.919298443,-117.08568075
573,-117.20233165,32.747308838,32439,92137,SAN DIEGO,CA,32.747308838,-117.20233165,32.747308838,-117.20233165
574,-117.20219241,32.7472230120001,32440,92138,SAN DIEGO,CA,32.747223012,-117.20219241,32.747223012,-117.20219241
575,-117.04786322,32.680611137,32441,92139,SAN DIEGO,CA,32.680611137,-117.04786322,32.680611137,-117.04786322
576,-117.1959,32.737,32442,92140,SAN DIEGO,CA,32.737,-117.1959,32.737,-117.1959
577,-117.097486,32.8401440000001,32443,92142,SAN DIEGO,CA,32.840144,-117.097486,32.840144,-117.097486
578,-117.053042,32.5558540000001,32444,92143,SAN YSIDRO,CA,32.555854,-117.053042,32.555854,-117.053042
579,-117.221451,32.7247850000001,32445,92147,SAN DIEGO,CA,32.724785,-117.221451,32.724785,-117.221451
580,-117.064961,32.6758970000001,32446,92149,SAN DIEGO,CA,32.675897,-117.064961,32.675897,-117.064961
581,-117.081854,32.985151,32447,92150,SAN DIEGO,CA,32.985151,-117.081854,32.985151,-117.081854
582,-117.0191,32.5804000000001,32448,92153,SAN DIEGO,CA,32.5804,-117.0191,32.5804,-117.0191
583,-117.06008509,32.5754661300001,32449,92154,SAN DIEGO,CA,32.57546613,-117.06008509,32.57546613,-117.06008509
584,-117.01386,32.800775,32450,92159,SAN DIEGO,CA,32.800775,-117.01386,32.800775,-117.01386
585,-117.091956,32.7819890000001,32451,92160,SAN DIEGO,CA,32.781989,-117.091956,32.781989,-117.091956
586,-117.1483,32.7518000000001,32452,92163,SAN DIEGO,CA,32.7518,-117.1483,32.7518,-117.1483
587,-117.104621,32.7496400000001,32453,92165,SAN DIEGO,CA,32.74964,-117.104621,32.74964,-117.104621
588,-117.231193,32.7210470000001,32454,92166,SAN DIEGO,CA,32.721047,-117.231193,32.721047,-117.231193
589,-117.247557,32.746023,32455,92167,SAN DIEGO,CA,32.746023,-117.247557,32.746023,-117.247557
590,-117.147477,32.767407,32456,92168,SAN DIEGO,CA,32.767407,-117.147477,32.767407,-117.147477
591,-117.252376,32.79907,32457,92169,SAN DIEGO,CA,32.79907,-117.252376,32.79907,-117.252376
592,-117.134432,32.696988,32458,92170,SAN DIEGO,CA,32.696988,-117.134432,32.696988,-117.134432
593,-117.170757,32.78306,32459,92171,SAN DIEGO,CA,32.78306,-117.170757,32.78306,-117.170757
594,-117.128354,32.957229,32460,92172,SAN DIEGO,CA,32.957229,-117.128354,32.957229,-117.128354
595,-117.0525457,32.5577382640001,32461,92173,SAN YSIDRO,CA,32.557738264,-117.0525457,32.557738264,-117.0525457
596,-117.076049,32.7092040000001,32462,92174,SAN DIEGO,CA,32.709204,-117.076049,32.709204,-117.076049
597,-117.060655,32.7649640000001,32463,92175,SAN DIEGO,CA,32.764964,-117.060655,32.764964,-117.060655
598,-117.123194,32.763382,32464,92176,SAN DIEGO,CA,32.763382,-117.123194,32.763382,-117.123194
599,-117.201723,32.833473,32465,92177,SAN DIEGO,CA,32.833473,-117.201723,32.833473,-117.201723
600,-117.1809,32.6836000000001,32466,92178,CORONADO,CA,32.6836,-117.1809,32.6836,-117.1809
601,-117.1895,32.9114000000001,32467,92191,SAN DIEGO,CA,32.9114,-117.1895,32.9114,-117.1895
602,-117.21423524,32.8638356060001,32468,92192,SAN DIEGO,CA,32.863835606,-117.21423524,32.863835606,-117.21423524
603,-117.140085,32.80163,32469,92193,SAN DIEGO,CA,32.80163,-117.140085,32.80163,-117.140085
604,-117.052334,32.743385,32470,92195,SAN DIEGO,CA,32.743385,-117.052334,32.743385,-117.052334
605,-117.129786,32.9161330000001,32471,92196,SAN DIEGO,CA,32.916133,-117.129786,32.916133,-117.129786
606,-117.0701,33.0176000000001,32472,92198,SAN DIEGO,CA,33.0176,-117.0701,33.0176,-117.0701
607,-116.23640726,33.7105585400001,32473,92201,INDIO,CA,33.71055854,-116.23640726,33.71055854,-116.23640726
608,-116.216876,33.7160000000001,32474,92202,INDIO,CA,33.716,-116.216876,33.716,-116.216876
609,-116.24424331,33.748142907,32475,92203,INDIO,CA,33.748142907,-116.24424331,33.748142907,-116.24424331
610,-116.33692219,33.7183199950001,32476,92210,INDIAN WELLS,CA,33.718319995,-116.33692219,33.718319995,-116.33692219
611,-116.32505268,33.761629494,32477,92211,PALM DESERT,CA,33.761629494,-116.32505268,33.761629494,-116.32505268
612,-116.9013678,33.9257222320001,32478,92220,BANNING,CA,33.925722232,-116.9013678,33.925722232,-116.9013678
613,-116.97813422,33.944240269,32479,92223,BEAUMONT,CA,33.944240269,-116.97813422,33.944240269,-116.97813422
614,-114.60059753,33.6170447440001,32480,92225,BLYTHE,CA,33.617044744,-114.60059753,33.617044744,-114.60059753
615,-114.59528,33.6122550000001,32481,92226,BLYTHE,CA,33.612255,-114.59528,33.612255,-114.59528
616,-115.53424313,32.978080096,32482,92227,BRAWLEY,CA,32.978080096,-115.53424313,32.978080096,-115.53424313
617,-116.77486162,33.90793553,32483,92230,CABAZON,CA,33.90793553,-116.77486162,33.90793553,-116.77486162
618,-115.49112738,32.680483607,32484,92231,CALEXICO,CA,32.680483607,-115.49112738,32.680483607,-115.49112738
619,-115.502396,32.6796420000001,32485,92232,CALEXICO,CA,32.679642,-115.502396,32.679642,-115.502396
620,-115.5095298,33.13414684,32486,92233,CALIPATRIA,CA,33.13414684,-115.5095298,33.13414684,-115.5095298
621,-116.46643393,33.814260355,32487,92234,CATHEDRAL CITY,CA,33.814260355,-116.46643393,33.814260355,-116.46643393
622,-116.457911,33.80524,32488,92235,CATHEDRAL CITY,CA,33.80524,-116.457911,33.80524,-116.457911
623,-116.18470798,33.677860088,32489,92236,COACHELLA,CA,33.677860088,-116.18470798,33.677860088,-116.18470798
624,-115.39088717,33.744266602,32490,92239,DESERT CENTER,CA,33.744266602,-115.39088717,33.744266602,-115.39088717
625,-116.50381678,33.957138335,32491,92240,DESERT HOT SPRINGS,CA,33.957138335,-116.50381678,33.957138335,-116.50381678
626,-116.41060632,33.9107605830001,32492,92241,DESERT HOT SPRINGS,CA,33.910760583,-116.41060632,33.910760583,-116.41060632
627,-114.32450664,34.164493034,32493,92242,EARP,CA,34.164493034,-114.32450664,34.164493034,-114.32450664
628,-115.5659269,32.787519425,32494,92243,EL CENTRO,CA,32.787519425,-115.5659269,32.787519425,-115.5659269
629,-115.5655,32.7894000000001,32495,92244,EL CENTRO,CA,32.7894,-115.5655,32.7894,-115.5655
630,-116.303691,33.6757880000001,32496,92247,LA QUINTA,CA,33.675788,-116.303691,33.675788,-116.303691
631,-116.284449,33.710387,32497,92248,LA QUINTA,CA,33.710387,-116.284449,33.710387,-116.284449
632,-115.53127736,32.735597333,32498,92249,HEBER,CA,32.735597333,-115.53127736,32.735597333,-115.53127736
633,-115.37738527,32.810706957,32499,92250,HOLTVILLE,CA,32.810706957,-115.37738527,32.810706957,-115.37738527
634,-115.57297078,32.842200996,32500,92251,IMPERIAL,CA,32.842200996,-115.57297078,32.842200996,-115.57297078
635,-116.31224345,34.1449947560001,32501,92252,JOSHUA TREE,CA,34.144994756,-116.31224345,34.144994756,-116.31224345
636,-116.28200656,33.6759633720001,32502,92253,LA QUINTA,CA,33.675963372,-116.28200656,33.675963372,-116.28200656
637,-116.01557149,33.5590450030001,32503,92254,MECCA,CA,33.559045003,-116.01557149,33.559045003,-116.01557149
638,-116.361043,33.7470500000001,32504,92255,PALM DESERT,CA,33.74705,-116.361043,33.74705,-116.361043
639,-116.57297589,34.056515114,32505,92256,MORONGO VALLEY,CA,34.056515114,-116.57297589,34.056515114,-116.57297589
640,-115.71931334,33.3592558130001,32506,92257,NILAND,CA,33.359255813,-115.71931334,33.359255813,-115.71931334
641,-116.55715102,33.935509359,32507,92258,NORTH PALM SPRINGS,CA,33.935509359,-116.55715102,33.935509359,-116.55715102
642,-115.996169,32.736972,32508,92259,OCOTILLO,CA,32.736972,-115.996169,32.736972,-115.996169
643,-116.38245106,33.7285940370001,32509,92260,PALM DESERT,CA,33.728594037,-116.38245106,33.728594037,-116.38245106
644,-116.373772,33.7194020000001,32510,92261,PALM DESERT,CA,33.719402,-116.373772,33.719402,-116.373772
645,-116.53790309,33.843842088,32511,92262,PALM SPRINGS,CA,33.843842088,-116.53790309,33.843842088,-116.53790309
646,-116.53736951,33.8166015300001,32512,92263,PALM SPRINGS,CA,33.81660153,-116.53736951,33.81660153,-116.53736951
647,-116.52008794,33.7999580090001,32513,92264,PALM SPRINGS,CA,33.799958009,-116.52008794,33.799958009,-116.52008794
648,-116.54458758,34.203636009,32514,92268,PIONEERTOWN,CA,34.203636009,-116.54458758,34.203636009,-116.54458758
649,-116.42087298,33.7710685170001,32515,92270,RANCHO MIRAGE,CA,33.771068517,-116.42087298,33.771068517,-116.42087298
650,-115.708046,32.74891,32516,92273,SEELEY,CA,32.74891,-115.708046,32.74891,-115.708046
651,-116.09285887,33.5069328590001,32517,92274,THERMAL,CA,33.506932859,-116.09285887,33.506932859,-116.09285887
652,-115.915756,33.287131,32518,92275,SALTON CITY,CA,33.287131,-115.915756,33.287131,-115.915756
653,-116.38327687,33.8141310840001,32519,92276,THOUSAND PALMS,CA,33.814131084,-116.38327687,33.814131084,-116.38327687
654,-116.05977989,34.168241519,32520,92277,TWENTYNINE PALMS,CA,34.168241519,-116.05977989,34.168241519,-116.05977989
655,-114.53058441,34.4530836820001,32521,92280,VIDAL,CA,34.453083682,-114.53058441,34.453083682,-114.53058441
656,-115.57904967,33.055035,32522,92281,WESTMORLAND,CA,33.055035,-115.57904967,33.055035,-115.57904967
657,-116.67678674,33.9350791210001,32523,92282,WHITEWATER,CA,33.935079121,-116.67678674,33.935079121,-116.67678674
658,-114.63452128,32.7495223290001,32524,92283,WINTERHAVEN,CA,32.749522329,-114.63452128,32.749522329,-114.63452128
659,-116.41773896,34.133461851,32525,92284,YUCCA VALLEY,CA,34.133461851,-116.41773896,34.133461851,-116.41773896
660,-116.42285445,34.2882619420001,32526,92285,LANDERS,CA,34.288261942,-116.42285445,34.288261942,-116.42285445
661,-116.414673,34.1206110000001,32527,92286,YUCCA VALLEY,CA,34.120611,-116.414673,34.120611,-116.414673
662,-117.42394186,34.55101317,32528,92301,ADELANTO,CA,34.55101317,-117.42394186,34.55101317,-117.42394186
663,-116.96646057,34.1503834210001,32529,92305,ANGELUS OAKS,CA,34.150383421,-116.96646057,34.150383421,-116.96646057
664,-117.20969273,34.5265133300001,32530,92307,APPLE VALLEY,CA,34.52651333,-117.20969273,34.52651333,-117.20969273
665,-117.20574232,34.466106998,32531,92308,APPLE VALLEY,CA,34.466106998,-117.20574232,34.466106998,-117.20574232
666,-115.655,35.1635000000001,32532,92309,BAKER,CA,35.1635,-115.655,35.1635,-115.655
667,-116.68984838,35.272902339,32533,92310,FORT IRWIN,CA,35.272902339,-116.68984838,35.272902339,-116.68984838
668,-117.03285397,34.8876440980001,32534,92311,BARSTOW,CA,34.887644098,-117.03285397,34.887644098,-117.03285397
669,-117.026188,34.894866,32535,92312,BARSTOW,CA,34.894866,-117.026188,34.894866,-117.026188
670,-117.31348052,34.032138165,32536,92313,GRAND TERRACE,CA,34.032138165,-117.31348052,34.032138165,-117.31348052
671,-116.83720048,34.2594043930001,32537,92314,BIG BEAR CITY,CA,34.259404393,-116.83720048,34.259404393,-116.83720048
672,-116.90759916,34.2436125620001,32538,92315,BIG BEAR LAKE,CA,34.243612562,-116.90759916,34.243612562,-116.90759916
673,-117.3990504,34.066356382,32539,92316,BLOOMINGTON,CA,34.066356382,-117.3990504,34.066356382,-117.3990504
674,-117.210158,34.246317,32540,92317,BLUE JAY,CA,34.246317,-117.210158,34.246317,-117.210158
675,-117.23427396,34.049327756,32541,92318,BRYN MAWR,CA,34.049327756,-117.23427396,34.049327756,-117.23427396
676,-117.04574816,33.988340469,32542,92320,CALIMESA,CA,33.988340469,-117.04574816,33.988340469,-117.04574816
677,-117.167066,34.2535046670001,32543,92321,CEDAR GLEN,CA,34.253504667,-117.167066,34.253504667,-117.167066
678,-117.3243984,34.2526133470001,32544,92322,CEDARPINES PARK,CA,34.252613347,-117.3243984,34.252613347,-117.3243984
679,-115.655,35.1635000000001,32545,92323,CIMA,CA,35.1635,-115.655,35.1635,-115.655
680,-117.32064676,34.064241607,32546,92324,COLTON,CA,34.064241607,-117.32064676,34.064241607,-117.32064676
681,-117.28102484,34.242749223,32547,92325,CRESTLINE,CA,34.242749223,-117.28102484,34.242749223,-117.28102484
682,-116.80165223,34.850401413,32548,92327,DAGGETT,CA,34.850401413,-116.80165223,34.850401413,-116.80165223
683,-117.04392857,36.4263571430001,32549,92328,DEATH VALLEY,CA,36.426357143,-117.04392857,36.426357143,-117.04392857
684,-117.574769,34.4274330000001,32550,92329,PHELAN,CA,34.427433,-117.574769,34.427433,-117.574769
685,-117.438874,34.0557880000001,32551,92331,FONTANA,CA,34.055788,-117.438874,34.055788,-117.438874
686,-115.45183128,35.0448471600001,32552,92332,ESSEX,CA,35.04484716,-115.45183128,35.04484716,-115.45183128
687,-116.94155668,34.269354015,32553,92333,FAWNSKIN,CA,34.269354015,-116.94155668,34.269354015,-116.94155668
688,-117.435784,34.1032250000001,32554,92334,FONTANA,CA,34.103225,-117.435784,34.103225,-117.435784
689,-117.44678161,34.089873746,32555,92335,FONTANA,CA,34.089873746,-117.44678161,34.089873746,-117.44678161
690,-117.45964055,34.1291254760001,32556,92336,FONTANA,CA,34.129125476,-117.45964055,34.129125476,-117.45964055
691,-117.47121269,34.0445712480001,32557,92337,FONTANA,CA,34.044571248,-117.47121269,34.044571248,-117.47121269
692,-116.4511,34.8676,32558,92338,LUDLOW,CA,34.8676,-116.4511,34.8676,-116.4511
693,-116.91658001,34.086343293,32559,92339,FOREST FALLS,CA,34.086343293,-116.91658001,34.086343293,-116.91658001
694,-117.287927,34.4159280000001,32560,92340,HESPERIA,CA,34.415928,-117.287927,34.415928,-117.287927
695,-117.07633367,34.2416900000001,32561,92341,GREEN VALLEY LAKE,CA,34.24169,-117.07633367,34.24169,-117.07633367
696,-117.3372553,34.7447397670001,32562,92342,HELENDALE,CA,34.744739767,-117.3372553,34.744739767,-117.3372553
697,-117.38453018,34.4038094690001,32563,92344,HESPERIA,CA,34.403809469,-117.38453018,34.403809469,-117.38453018
